Mrpl15,11.511,4785284,4786118,2.76506,167037783,167038094
Lypla1,6.47791,4807537,4808137,2.76506,167037783,167038094
Tcea1,6.32251,4857434,4858042,2.76506,167037783,167038094
Tcea1,4.44688,4858443,4858736,2.76506,167037783,167038094
Atp6v1h,5.66816,5082859,5083389,2.76506,167037783,167038094
Rb1cc1,7.19888,6214659,6215014,2.76506,167037783,167038094
Rrs1;Adhfe1,6.49108,9545008,9545858,2.76506,167037783,167038094
Mybl1,5.06251,9699982,9701266,2.76506,167037783,167038094
1700034P13Rik;Vcpip1,5.4484,9747271,9748654,2.76506,167037783,167038094
Sgk3,4.32188,9848160,9848774,2.76506,167037783,167038094
Sgk3,7.91677,9859042,9859425,2.76506,167037783,167038094
Snord87;Snhg6,10.6188,9942913,9944258,2.76506,167037783,167038094
Cspp1;Cops5,4.93847,10037917,10038607,2.76506,167037783,167038094
Cspp1;Cops5,10.427,10039755,10040235,2.76506,167037783,167038094
Arfgef1,4.09286,10232110,10233368,2.76506,167037783,167038094
Ncoa2,34.2707,13155067,13155889,2.76506,167037783,167038094
Ncoa2,4.35061,13161470,13161732,2.76506,167037783,167038094
Ncoa2,5.53251,13267330,13267659,2.76506,167037783,167038094
Ncoa2,4.23394,13293354,13293880,2.76506,167037783,167038094
Ncoa2,5.25391,13372219,13372712,2.76506,167037783,167038094
Ncoa2,6.23164,13372993,13374807,2.76506,167037783,167038094
Tram1,3.55751,13589419,13589894,2.76506,167037783,167038094
Tram1;Lactb2;Xkr9,10.2172,13593163,13593663,2.76506,167037783,167038094
Lactb2,5.50878,13660147,13660766,2.76506,167037783,167038094
Terf1,7.67506,15805284,15806602,2.76506,167037783,167038094
Rpl7;Rdh10,3.49603,16103457,16104644,2.76506,167037783,167038094
Rpl7;Rdh10,3.24643,16105390,16105707,2.76506,167037783,167038094
Rpl7;Rdh10,4.15001,16105956,16106415,2.76506,167037783,167038094
Ube2w,4.71682,16618644,16618901,2.76506,167037783,167038094
Tmem70;Ly96;Tceb1;D030040B21Rik;Ube2w,4.58676,16642210,16642560,2.76506,167037783,167038094
Tceb1;D030040B21Rik,3.32273,16656483,16657608,2.76506,167037783,167038094
Tmem70,5.43438,16665093,16665562,2.76506,167037783,167038094
Ly96,2.60455,16688289,16689014,2.76506,167037783,167038094
Tmem70;Ly96;Tceb1;D030040B21Rik,8.29751,16747272,16747524,2.76506,167037783,167038094
Mcm3;Mir206;Il17f;Mir133b;Il17a,14.324,20740588,20740925,2.76506,167037783,167038094
Mcm3,6.9139,20819078,20820684,2.76506,167037783,167038094
Kcnq5,3.51251,21960663,21961353,2.76506,167037783,167038094
Phf3,13.5568,30793030,30793401,2.76506,167037783,167038094
Gm13363;Ptp4a1;Phf3,4.94063,30872458,30873088,2.76506,167037783,167038094
Gm13363;Ptp4a1,10.47,30949239,30950324,2.76506,167037783,167038094
Prim2,5.59793,33612251,33612586,2.76506,167037783,167038094
1700001G17Rik;Prim2,5.92709,33669404,33670681,2.76506,167037783,167038094
Bend6,7.16361,33883286,33883874,2.76506,167037783,167038094
Ccdc115;Imp4,3.73929,34439452,34440140,2.76506,167037783,167038094
Ptpn18,4.20001,34459531,34460124,2.76506,167037783,167038094
Ptpn18,7.73517,34472403,34473495,2.76506,167037783,167038094
Ptpn18;Prss40;Imp4;Ccdc115;Mir5103;Prss39;Cfc1,5.27886,34478832,34479196,2.76506,167037783,167038094
Ptpn18;Prss40;Imp4;Amer3;Ccdc115;Mir5103;Prss39;Cfc1,4.15001,34482034,34482272,2.76506,167037783,167038094
Arhgef4,7.07918,34801723,34802520,2.76506,167037783,167038094
Fam168b,6.90788,34842007,34842757,2.76506,167037783,167038094
Fam168b,4.47591,34843158,34843496,2.76506,167037783,167038094
